576						0		5.687	15
577						0		10.073	21
578						0		1.565	2
579						0		8.961	15
580						0		2.351	7
581						0		3.117	8
582						0		5.915	13
583						0		0.151	2
584						0		21.848	35
585						0		4.594	12
586						0		20.841	38
587						0		0.166	2
588						0		17.142	34
589						0		10.204	25
590						0		1.549	6
591						0		8.113	18
592						0		10.074	19
593						0		20.974	38
594						0		12.145	23
595						0		13.522	25
596						0		5.902	13
597						0		9.913	16
598						0		10.488	15
599						0		1.215	5
600						0		8.523	13
601						0		22.853	40
602						0		9.886	18
603						0		8.098	12
604						0		2.856	9
605						0		13.284	27
606						0		15.209	27
607						0		4.884	12
608						0		12.091	24
609						0		20.907	31
610						0		13.431	23
611						0		19.391	33
612						0		10.395	19
613						0		10.175	26
614						0		15.086	34
615						0		10.986	19
616						0		11.052	25
617						0		9.954	21
618						0		6.995	16
619						0		13.549	30
620						0		11.643	17
621						0		13.843	21
622						0		27.948	56
623						0		3.312	8
624						0		15.238	16
625						0		13.660	25
626						0		15.652	24
627						0		10.395	20
628						0		5.640	10
629						0		7.928	14
630						0		24.010	32
631						0		15.729	27
632						0		0.112	2
633						0		5.439	18
634						0		10.579	20
635						0		6.676	13
636						0		8.029	15
637						0		6.151	11
638						0		13.755	26
639						0		19.896	39
640						0		10.914	21
641						0		12.107	24
642						0		10.000	20
643						0		9.118	24
644						0		5.635	10
645						0		7.887	13
646						0		19.445	36
647						0		14.669	28
648						0		14.270	23
649						0		22.404	40
650						0		13.599	29
651						0		28.666	41
652						0		8.278	17
653						0		15.807	25
654						0		14.199	25
655						0		2.678	7
656						0		7.419	16
657						0		3.646	9
658						0		9.519	16
659						0		8.399	14
660						0		14.238	31
661						0		11.226	22
662						0		4.891	12
663						0		20.084	32
664						0		3.640	11
665						0		6.232	13
666						0		2.928	8
667						0		6.765	16
668						0		8.589	17
669						0		1.999	7
670						0		3.900	11
671						0		7.483	14
672						0		6.724	12
673						0		8.673	14
674						0		7.613	14
675						0		3.520	11
676						0		13.807	23
677						0		17.546	30
678						0		2.692	7
679						0		5.379	9
680						0		13.291	24
681						0		2.117	7
682						0		20.618	29
683						0		3.595	10
684						0		10.403	15
685						0		2.505	8
686						0		11.219	21
687						0		0.124	2
688						0		5.412	11
689						0		6.392	12
690						0		6.465	13
691						0		5.967	14
692						0		5.485	13
693						0		5.382	10
694						0		7.805	20
695						0		15.411	25
696						0		4.671	10
697						0		11.513	20
698						0		10.573	19
699						0		39.012	54
700						0		9.767	16
701						0		28.335	40
702						0		5.374	15
703						0		4.699	10
704						0		4.649	11
705						0		5.718	10
706						0		0.178	2
707						0		4.486	10
708						0		6.487	12
709						0		20.562	28
710						0		11.023	20
711						0		3.135	9
712						0		9.981	19
713						0		17.081	28
714						0		11.338	18
715						0		10.442	21
716						0		13.130	30
717						0		2.526	7
718						0		18.775	34
719						0		0.250	2
720						0		0.160	2
721						0		7.109	12
722						0		18.986	28
723						0		8.599	15
724						0		14.316	21
725						0		6.436	12
726						0		0.318	2
727						0		33.864	43
728						0		8.666	16
729						0		22.232	35
730						0		20.829	39
731						0		0.312	2
732						0		23.085	36
733						0		0.425	2
734						0		0.463	2
735						0		6.873	10
736						0		14.047	26
737						0		8.828	22
738						0		5.764	14
739						0		17.593	27
740						0		15.186	24
741						0		5.450	11
742						0		7.616	15
743						0		5.083	12
744						0		15.946	24
745						0		2.793	7
746						0		30.437	40
747						0		25.329	45
748						0		3.414	8
749						0		19.170	27
750						0		7.654	15
751						0		32.323	66
752						0		49.287	72
753						0		4.906	10
754						0		7.679	18
755						0		14.686	25
756						0		14.280	27
757						0		5.656	9
758						0		27.685	36
759						0		22.393	37
760						0		14.386	28
761						0		19.902	24
762						0		16.413	30
763						0		13.808	22
764						0		31.214	46
765						0		7.266	18
766						0		6.713	17
767						0		14.173	22
768						0		11.790	21
769						0		11.042	20
770						0		15.596	21
771						0		10.724	19
772						0		13.505	20
773						0		14.238	24
774						0		13.169	24
775						0		43.084	61
776						0		31.263	39
777						0		15.292	31
778						0		47.090	53
779						0		35.635	50
780						0		22.632	33
781						0		19.765	27
782						0		13.541	17
783						0		26.544	32
784						0		14.176	19
785						0		7.471	14
786						0		33.657	46
787						0		38.191	57
788						0		2.922	7
789						0		18.121	25
790						0		29.673	44
791						0		35.492	48
792						0		3.252	2
793						0		30.265	50
794						0		12.759	19
795						0		9.086	13
796						0		29.453	47
797						0		6.524	5
798						0		40.807	58
799						0		9.001	12
800						0		11.775	17
801						0		16.149	26
802						0		12.582	27
803						0		11.770	20
804						0		12.042	17
805						0		27.777	34
806						0		19.555	32
807						0		15.080	21
808						0		27.500	42
809						0		7.251	15
810						0		30.329	36
811						0		6.889	14
812						0		24.771	32
813						0		5.828	9
814						0		11.515	15
815						0		9.216	14
816						0		3.974	9
817						0		10.482	16
818						0		7.580	18
819						0		15.931	21
820						0		13.038	21
821						0		14.732	22
822						0		10.147	18
823						0		24.503	38
824						0		6.644	18
825						0		10.892	14
826						0		23.946	40
827						0		7.439	11
828						0		7.766	17
829						0		22.258	28
