Route secondaire	N31	4.987	Faranah	0.988	1.000	LIKELY_DUPLICATE
Route primaire	N22	4.976	Boké	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.974	Faranah	0.000	0.173	UNDETERMINED
Route secondaire	NC	4.961	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route primaire	N1	4.954	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.952	Nzérékoré	0.037	0.587	LIKELY_DUPLICATE
Route tertiaire	NC	4.949	Kankan	0.018	0.156	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	4.945	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.944	Kankan	0.010	0.417	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	4.943	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.937	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.937	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.933	Mamou	0.895	1.000	LIKELY_DUPLICATE
Voie rapide	N4	4.932	Kindia	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N2	4.924	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.919	Kankan	0.197	0.732	LIKELY_DUPLICATE
Route tertiaire	NC	4.916	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.902	Faranah	0.650	0.699	LIKELY_DUPLICATE
Voie rapide	N2	4.892	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N5	4.889	Labé	0.907	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.888	Kindia	0.149	0.540	LIKELY_DUPLICATE
Route secondaire	N14	4.884	Faranah	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N5	4.870	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.866	Labé	0.014	0.099	POTENTIAL_BDRI_MISSING
Voie rapide	N2	4.863	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.854	Kindia	0.013	0.066	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.849	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.840	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.824	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.818	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.816	Nzérékoré	0.000	0.032	POTENTIAL_BDRI_MISSING
Voie rapide	NC	4.809	Kankan	0.810	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.799	Boké	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.788	Nzérékoré	0.000	0.172	UNDETERMINED
Route secondaire	NC	4.779	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.756	Nzérékoré	0.009	0.142	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.755	Nzérékoré	0.026	0.397	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.753	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.748	Kindia	0.000	0.066	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.747	Kankan	0.167	0.958	LIKELY_DUPLICATE
Route tertiaire	NC	4.745	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N2	4.740	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N33	4.732	Faranah	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	4.731	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N18	4.726	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.724	Kindia	0.037	0.272	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.723	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.718	Kankan	0.017	0.105	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.713	Nzérékoré	0.043	0.449	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.710	Faranah	0.012	0.106	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	4.706	Nzérékoré	0.972	1.000	LIKELY_DUPLICATE
Voie rapide	N1	4.699	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.690	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.678	Boké	0.143	0.974	LIKELY_DUPLICATE
Route secondaire	NC	4.677	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	NC	4.677	Nzérékoré	0.000	0.035	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.675	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.671	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N3	4.667	Boké	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N1	4.662	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.660	Kindia	0.011	0.087	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.645	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.635	Faranah	0.037	0.235	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.633	Kindia	0.010	0.121	OUTSIDE_BDRI_SCOPE
Route primaire	N29	4.626	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.626	Nzérékoré	0.013	0.077	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.613	Kankan	0.019	0.121	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.603	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.599	Faranah	0.014	0.116	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	4.597	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.596	Kankan	0.737	0.868	LIKELY_DUPLICATE
Route tertiaire	NC	4.582	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.579	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.578	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.577	Labé	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.576	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.576	Nzérékoré	0.012	0.085	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.575	Kankan	0.008	0.489	OUTSIDE_BDRI_SCOPE
Voie rapide	N3	4.574	Boké	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.573	Nzérékoré	0.000	0.371	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.564	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.564	Labé	0.000	0.409	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	4.563	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.562	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.556	Kindia	0.097	0.835	LIKELY_DUPLICATE
Voie rapide	N1	4.554	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.546	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.545	Nzérékoré	0.020	0.111	OUTSIDE_BDRI_SCOPE
Voie rapide	N3	4.544	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.536	Nzérékoré	0.189	0.311	UNDETERMINED
Voie rapide	N5	4.534	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.527	Faranah	0.008	0.049	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.527	Labé	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N24	4.526	Kindia	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	4.521	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.516	Kankan	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N6	4.503	Kankan	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	4.498	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.494	Faranah	0.017	0.050	POTENTIAL_BDRI_MISSING
Route secondaire	N31	4.481	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.478	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.476	Nzérékoré	0.177	0.814	LIKELY_DUPLICATE
Route tertiaire	NC	4.475	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.469	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.455	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.454	Kindia	0.024	0.111	OUTSIDE_BDRI_SCOPE
Voie rapide	N2	4.447	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N1	4.446	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	4.439	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.437	Kankan	0.212	0.864	LIKELY_DUPLICATE
Route tertiaire	NC	4.435	Labé	0.055	0.466	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.433	Kankan	0.017	0.169	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.420	Kankan	0.010	0.041	POTENTIAL_BDRI_MISSING
Voie rapide	N5	4.415	Boké	0.911	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.414	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.407	Kindia	0.015	0.088	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.401	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.401	Faranah	0.014	0.041	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.398	Labé	0.000	0.212	OUTSIDE_BDRI_SCOPE
Route secondaire	N14	4.394	Faranah	0.260	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.382	Faranah	0.000	0.101	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.381	Kankan	0.060	0.241	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.379	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.377	Kankan	0.580	0.963	LIKELY_DUPLICATE
Route secondaire	NC	4.375	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.355	Nzérékoré	0.014	0.164	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	4.351	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.350	Nzérékoré	0.029	0.116	UNDETERMINED
Route tertiaire	NC	4.350	Boké	0.014	0.087	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.349	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.348	Faranah	0.016	0.206	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.344	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.327	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.323	Kindia	0.000	0.224	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.314	Kankan	0.021	0.144	OUTSIDE_BDRI_SCOPE
Voie rapide	N2	4.305	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.298	Nzérékoré	0.017	0.058	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.287	Nzérékoré	0.024	0.177	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.283	Mamou	0.019	0.077	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.281	Kindia	0.033	0.231	UNDETERMINED
Route tertiaire	NC	4.268	Labé	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.262	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N5	4.262	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.259	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.242	Kankan	0.016	0.188	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.235	Mamou	0.000	0.013	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.232	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.218	Nzérékoré	0.030	0.170	UNDETERMINED
Route secondaire	N10	4.216	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	4.213	Nzérékoré	0.050	0.570	LIKELY_DUPLICATE
Route tertiaire	NC	4.199	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.188	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.188	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N5	4.187	Boké	0.944	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.185	Labé	0.011	0.109	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.175	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N1	4.172	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.169	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.163	Labé	0.040	0.723	LIKELY_DUPLICATE
Route secondaire	NC	4.152	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.146	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.144	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route primaire	NC	4.131	Kindia	0.992	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.130	Nzérékoré	0.040	0.093	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.130	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.118	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.111	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	4.102	Nzérékoré	0.071	0.424	UNDETERMINED
Voie rapide	N1	4.096	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.096	Faranah	0.000	0.338	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.089	Nzérékoré	0.015	0.149	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.089	Mamou	0.049	0.329	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.089	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.081	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.073	Mamou	0.021	0.152	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.072	Kindia	0.029	0.196	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.070	Boké	0.093	0.389	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	4.067	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.053	Faranah	0.009	0.157	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.052	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.052	Kankan	0.009	0.150	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	4.041	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N1	4.040	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N8	4.036	Labé	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N3	4.032	Boké	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.023	Nzérékoré	0.011	0.053	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.021	Nzérékoré	0.121	0.648	LIKELY_DUPLICATE
Route tertiaire	NC	4.016	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N1	4.015	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.014	Kankan	0.015	0.059	POTENTIAL_BDRI_MISSING
Voie rapide	NC	4.011	Boké	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	N31	4.010	Faranah	0.764	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	4.010	Labé	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	4.008	Kankan	0.243	0.838	LIKELY_DUPLICATE
Route secondaire	NC	4.002	Kankan	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	3.994	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.980	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.973	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	3.969	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N1	3.968	Kindia	0.909	1.000	LIKELY_DUPLICATE
Route tertiaire	N22	3.952	Mamou	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N6	3.951	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.943	Nzérékoré	0.000	0.370	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.939	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.938	Faranah	0.113	0.925	LIKELY_DUPLICATE
Route primaire	N19	3.912	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.907	Kankan	0.058	0.721	LIKELY_DUPLICATE
Route secondaire	NC	3.905	Nzérékoré	0.061	0.622	LIKELY_DUPLICATE
Route tertiaire	NC	3.903	Labé	0.000	0.058	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.901	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.901	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.894	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.888	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.888	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N6	3.883	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.882	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.881	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	3.881	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	3.879	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.865	Nzérékoré	0.013	0.127	OUTSIDE_BDRI_SCOPE
Route primaire	N24	3.864	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.863	Nzérékoré	0.029	0.420	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	3.856	Kankan	0.000	0.234	UNDETERMINED
Voie rapide	N1	3.854	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N32	3.853	Kankan	0.169	1.000	LIKELY_DUPLICATE
Voie rapide	N6	3.849	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	3.849	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	N25	3.849	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.841	Kankan	0.000	0.057	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.827	Nzérékoré	0.028	0.113	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.820	Kankan	0.047	0.170	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.819	Kindia	0.031	0.462	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	3.818	Boké	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.817	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.805	Labé	0.169	1.000	LIKELY_DUPLICATE
Route primaire	N8	3.803	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.803	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.802	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route primaire	N30	3.799	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.798	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N1	3.791	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.789	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N1	3.785	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.780	Labé	0.028	0.394	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	3.780	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.775	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.764	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.757	Nzérékoré	0.015	0.106	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	3.749	Nzérékoré	0.071	0.737	LIKELY_DUPLICATE
Route tertiaire	NC	3.744	Kindia	0.000	0.161	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	3.743	Faranah	0.000	0.313	UNDETERMINED
Route tertiaire	NC	3.743	Kankan	0.107	1.000	LIKELY_DUPLICATE
Route secondaire	NC	3.739	Nzérékoré	0.052	0.557	LIKELY_DUPLICATE
Route tertiaire	NC	3.736	Kankan	0.024	0.259	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.732	Kindia	0.015	0.062	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.731	Kankan	0.000	0.139	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	3.728	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.724	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.719	Nzérékoré	0.027	0.568	LIKELY_DUPLICATE
Route tertiaire	NC	3.713	Kankan	0.033	0.200	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.712	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.709	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.707	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.707	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.707	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.707	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.704	Labé	0.000	0.061	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.704	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.702	Labé	0.029	0.362	OUTSIDE_BDRI_SCOPE
Route primaire	N30	3.699	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	3.698	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.693	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.691	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.690	Nzérékoré	0.015	0.076	POTENTIAL_BDRI_MISSING
Route secondaire	NC	3.687	Nzérékoré	0.000	0.542	LIKELY_DUPLICATE
Route tertiaire	NC	3.686	Labé	0.284	0.388	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.686	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route primaire	N8	3.681	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.678	Kindia	0.000	0.099	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.675	Labé	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.674	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.668	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.667	Kankan	0.000	0.115	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.662	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.661	Labé	0.101	0.391	OUTSIDE_BDRI_SCOPE
Route primaire	N27	3.660	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.653	Nzérékoré	0.094	0.859	LIKELY_DUPLICATE
Route tertiaire	NC	3.648	Nzérékoré	0.014	0.188	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	3.634	Kindia	0.067	0.987	LIKELY_DUPLICATE
Voie rapide	N2	3.627	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.624	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.621	Kindia	0.167	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.618	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	3.610	Nzérékoré	0.022	0.562	LIKELY_DUPLICATE
Route secondaire	NC	3.606	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	T3	3.604	Conakry	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	3.603	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N2	3.597	Nzérékoré	0.924	1.000	LIKELY_DUPLICATE
Route secondaire	NC	3.591	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N2	3.590	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	3.589	Faranah	0.000	0.045	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.587	Labé	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.586	Kindia	0.018	0.088	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.584	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.583	Faranah	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.582	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.580	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.574	Kindia	0.017	0.068	POTENTIAL_BDRI_MISSING
Route secondaire	NC	3.573	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	3.573	Faranah	0.084	0.675	LIKELY_DUPLICATE
Route tertiaire	NC	3.565	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	3.564	Kankan	0.051	0.124	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	3.563	Kindia	0.074	0.529	LIKELY_DUPLICATE
