PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			47	140287	RADIER	Radier de Diafore	Boké	w642112819
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			46	151517	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w388300383
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			46	141575	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w744143700
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			46	33011	DALOT	Dalot PK112 Faranah	Faranah	w763086458
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			46	61135	RADIER	Radier de Diafore	Boké	w645059542
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			45	130503	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w739732474
PONT_SANS_OUVRAGE	Gué	Route primaire			45	171976	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w571481912
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			45	119660	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745116392
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			45	121401	PONT	Pont du Konkoure	Kindia	w639341435
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			44	123271	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745691370
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			44	136601	RADIER	Radier de Diafore	Boké	w641810994
PONT_SANS_OUVRAGE	Gué	Route non classifiée			44	2323	PONT	Pont de Milo	Kankan	w541110045
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			44	682	PONT	Pont de Milo	Kankan	w541194656
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			43	124845	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745420144
PONT_SANS_OUVRAGE	Gué	Route non classifiée			43	101109	PONT	Pont de Milo	Kankan	w311846360
PONT_SANS_OUVRAGE	Gué	Route non classifiée			43	139856	RADIER	Radier de Diafore	Boké	w625029763
PONT_SANS_OUVRAGE	Gué	Route non classifiée			43	126106	PONT	Pont de Milo	Kankan	w269104392
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			42	30512	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w274063728
PONT_SANS_OUVRAGE	Gué	Route non classifiée			42	16169	DALOT	Allassoyah barrage	Kindia	w338703736
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			42	71380	PONT	Pont de Kolente	Kindia	w330809025
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			41	82688	PONT	Pont du Konkoure	Kindia	w330655327
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			41	66590	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w274677225
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			41	124097	PONT	Pont du Konkoure	Boké	w640251672
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			41	121868	PONT	Pont du Konkoure	Boké	w639950593
PONT_SANS_OUVRAGE	Gué	Route non classifiée			41	36410	PONT	Pont de Kolente	Kindia	w329181776
PONT_SANS_OUVRAGE	Gué	Route non classifiée			40	73549	PONT	Pont du Konkoure	Kindia	w330687981
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			40	73504	PONT	Pont du Konkoure	Kindia	w330687983
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			40	141998	PONT	Pont de Milo	Kankan	w1084728366
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			40	77681	PONT	Pont du Konkoure	Kindia	w331283245
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			39	62941	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w311964477
PONT_SANS_OUVRAGE	Gué	Route non classifiée			39	27898	DALOT	Coyah	Kindia	w271088733
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			39	148134	PONCEAU	Ponceau PK15 Nzerekore	Kankan	w310857502
PONT_SANS_OUVRAGE	Gué	Route secondaire			39	148236	PONT	Pont de Milo	Kankan	w309855753
PONT_SANS_OUVRAGE	Gué	Route non classifiée			39	135730	PONT	Pont de Milo	Kankan	w311382538
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			39	126190	RADIER	Radier de Diafore	Boké	w640239482
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			39	100329	PONT	Pont du Konkoure	Kindia	w633607221
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			39	149688	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w738926226
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			38	121995	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745439276
PONT_SANS_OUVRAGE	Gué	Route non classifiée			38	81039	PONT	Pont du Konkoure	Kindia	w331279654
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			38	149527	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w736694405
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			38	73585	PONT	Pont du Konkoure	Kindia	w330779890
PONT_SANS_OUVRAGE	Gué	Route non classifiée			37	24560	DALOT	Dalot PK112 Faranah	Faranah	w763106461
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			37	126450	PONCEAU	Ponceau PK15 Nzerekore	Kankan	w741071920
PONT_SANS_OUVRAGE	Gué	Route non classifiée			37	68160	PONT	Pont de Kolente	Kindia	w330829027
PONT_SANS_OUVRAGE	Gué	Route non classifiée			37	141840	DALOT	Dalot PK112 Faranah	Kankan	w689957313
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			37	133020	PONCEAU	Ponceau PK15 Nzerekore	Kankan	w312124581
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			37	127407	PONT	Pont de Milo	Kankan	w678679748
PONT_SANS_OUVRAGE	Gué	Route non classifiée			37	38840	PONT	Pont de Milo	Kankan	w692646809
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			36	20410	DALOT	Allassoyah barrage	Kindia	w328660044
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			36	100194	PONT	Pont du Konkoure	Kindia	w633607205
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			36	26339	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w273328692
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			36	137749	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w742417197
PONT_SANS_OUVRAGE	Gué	Route tertiaire			36	137562	DALOT	Dalot PK112 Faranah	Faranah	w244795183
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			36	133111	PONCEAU	Ponceau PK15 Nzerekore	Kankan	w738614754
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			36	139031	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w742503193
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			36	140875	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w744467224
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			36	125782	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w740107580
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			35	150536	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w738926243
PONT_SANS_OUVRAGE	Gué	Route non classifiée			35	8473	DALOT	Dalot PK112 Faranah	Faranah	w416193711
PONT_SANS_OUVRAGE	Gué	Route non classifiée			35	119631	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745439304
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			35	156163	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w740713691
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			35	118372	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745439292
PONT_SANS_OUVRAGE	Gué	Route tertiaire			34	53089	RADIER	Radier de Diafore	Labé	w635294647
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			34	124387	PONT	Pont du Konkoure	Boké	w647696495
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			34	152819	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w740667126
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			34	158509	PONT	Pont du Konkoure	Boké	w643374484
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			33	78027	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w274445916
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			33	81096	PONT	Pont du Konkoure	Kindia	w330655328
PONT_SANS_OUVRAGE	Gué	Route non classifiée			33	42207	RADIER	Radier de Diafore	Mamou	w567151355
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			33	148223	PONCEAU	Ponceau PK15 Nzerekore	Kankan	w310855150
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			33	147335	PONCEAU	Ponceau PK15 Nzerekore	Kankan	w310864436
PONT_SANS_OUVRAGE	Gué	Route non classifiée			33	22333	PONT	Pont de Kolente	Kindia	w329765818
PONT_SANS_OUVRAGE	Gué	Route non classifiée			33	38972	DALOT	Dalot PK112 Faranah	Faranah	w398754397
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			33	140531	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w744467230
PONT_SANS_OUVRAGE	Gué	Route non classifiée			33	180428	DALOT	Dalot PK112 Faranah	Nzérékoré	w291889335
PONT_SANS_OUVRAGE	Gué	Route non classifiée			33	156427	PONT	Pont de Milo	Kankan	w1109223516
